idx,gt_amp,ours_amp,LPA_amp
0,0.003994725492135535,0.003605435642558665,0.003795451
1,0.003981522597586214,0.0035931894850994087,0.0036766182
2,0.004066950418814986,0.003595071146943431,0.003559829
3,0.0042467722200515735,0.0036105405670310967,0.003446324
4,0.004510198799732401,0.003638833448982068,0.003337406
5,0.00484298850161188,0.0036790676574117156,0.0032343373
6,0.005230343740106155,0.003730225764332029,0.0031383808
7,0.005658694730281433,0.0037912910307028513,0.003050702
8,0.006116405450891887,0.003861292122698164,0.0029723025
9,0.0065938166120631525,0.003939376449276577,0.0029039478
10,0.007082998538136624,0.004024797754855071,0.002846127
11,0.007577432155752025,0.004116988346237392,0.0027989794
12,0.008071715010537626,0.004215581394414878,0.0027622427
13,0.008561322791058415,0.004320391717512001,0.0027352476
14,0.00904242761409403,0.00443140875786243,0.002716938
15,0.009511764248137622,0.0045487947222880906,0.0027059133
16,0.00996653365958255,0.004672876251195473,0.0027004573
17,0.01040433445689879,0.004804084091082208,0.0026986622
18,0.010823114722159253,0.004942943411056729,0.0026984636
19,0.011221138521066794,0.005090043140315852,0.0026977537
20,0.011596962836882828,0.005245951408193683,0.0026943965
21,0.011949421770989045,0.00541124588709118,0.0026863476
22,0.012277615653365806,0.005586418363940312,0.002671652
23,0.012580903280089801,0.005771864909641587,0.0026485
24,0.012858895902596083,0.0059678298592995595,0.0026152462
25,0.013111451882106464,0.006174393137821967,0.002570456
26,0.013338671127541765,0.006391512970461366,0.00251291
27,0.013540888582426969,0.006618903599933209,0.0024416652
28,0.013718666135169137,0.006856081533372541,0.0023560652
29,0.013872782412537534,0.007102358007668938,0.0022558533
30,0.014004219990155296,0.007356934594809031,0.002141214
31,0.0141141496263983,0.007618741303591047,0.0020130002
32,0.014203911206123857,0.00788658924080269,0.0018729324
33,0.0142749911759639,0.00815910719241473,0.0017240985
34,0.014328996370241823,0.008434885579772495,0.0015715692
35,0.014367624271040099,0.008712326170093671,0.0014236958
36,0.014392629920290414,0.008989786917449333,0.0012936018
37,0.014405789905277742,0.009265540486157344,0.0012005155
38,0.014408864066405645,0.009537893951955348,0.0011677777
39,0.014403555816767699,0.009805081203092479,0.0012145311
40,0.014391472200476086,0.010065368008468944,0.0013452212
41,0.014374085028944116,0.010317036511106716,0.0015493943
42,0.0143526945959072,0.010558476844924286,0.0018110051
43,0.014328397556757348,0.010788106193128037,0.0021155858
44,0.014302060543039275,0.0110044714905056,0.0024522506
45,0.014274300953908766,0.011206197949395985,0.0028130533
46,0.014245476120109344,0.011392113004285375,0.0031921768
47,0.014215681684055776,0.011561142040401115,0.0035849153
48,0.014184759607725481,0.011712425164690378,0.0039873696
49,0.014152315745527414,0.011845250645433899,0.004396088
50,0.014117746445586778,0.0119591338016496,0.004807845
51,0.014080273212853031,0.012053807391013364,0.0052197385
52,0.014038984116843104,0.012129227376926791,0.0056288387
53,0.013992880379156573,0.01218555501728065,0.0060323323
54,0.013940926439842372,0.012223227037635781,0.006427431
55,0.013882101771455173,0.012242874243715972,0.006811574
56,0.013815452767606548,0.012245380750275654,0.0071821096
57,0.013740143153741412,0.012231841357535501,0.007536508
58,0.01365550152345553,0.01220358234401171,0.007872319
59,0.013561064766671209,0.01216205899847993,0.008187318
60,0.01345661630332761,0.01210892764333903,0.008479288
61,0.013342218150997896,0.012045962326237405,0.008746193
62,0.013218235927356355,0.011975030934326964,0.00898616
63,0.013085355916911935,0.011897989541422176,0.009197602
64,0.01294459332261233,0.011816714888761645,0.009379029
65,0.012797290792901629,0.011733010055845358,0.009529227
66,0.012645106290294226,0.011648520973253846,0.00964723
67,0.01248998938704639,0.011564679026857524,0.009732384
68,0.01233414518767347,0.011482679576595869,0.0097842645
69,0.012179985347268493,0.011403394730509359,0.00980278
70,0.012030066142113108,0.011327329758326336,0.009788169
71,0.011887014307581796,0.011254589098534495,0.009740991
72,0.011753442408858731,0.011184867964726416,0.009662165
73,0.01163185681567307,0.011117447363638447,0.009552959
74,0.011524562793741151,0.01105120518311483,0.009415035
75,0.011433572589915389,0.010984643309130192,0.009250444
76,0.01136052338540739,0.010915953532393734,0.009061562
77,0.011306612309523005,0.010843072050146365,0.008851213
78,0.011272555097444344,0.010763739689028941,0.008622617
79,0.011258573352798706,0.010675597703248468,0.008379405
80,0.011264412878233803,0.010576260904841766,0.008125503
81,0.011289392527403738,0.010463406551172656,0.007865286
82,0.011332480011901744,0.010334860128973692,0.0076034553
83,0.011392388570150944,0.010188710045211937,0.007344991
84,0.01146768673710499,0.010023306052160633,0.007094994
85,0.011556912785477134,0.009837419932603843,0.006858726
86,0.011658685656680903,0.00963031057308076,0.006641305
87,0.011771805120767913,0.009401844336009121,0.006447569
88,0.01189533520167224,0.009152421148528322,0.0062817074
89,0.012028666316576092,0.008883274568919554,0.0061471504
90,0.012171552940143281,0.008596468174397302,0.006046183
91,0.01232412485854645,0.00829509096319311,0.005979816
92,0.012486871256487328,0.007983192421720698,0.0059476667
93,0.012660598063512758,0.007666183908268423,0.0059480607
94,0.012846360256220846,0.007350837813694576,0.005978194
95,0.013045372210182147,0.007045468128573834,0.0060344012
96,0.013258900683848341,0.0067598118293404905,0.006112526
97,0.013488146471518608,0.006505120449344027,0.006208221
98,0.01373412198184339,0.006293600953553663,0.0063172574
99,0.013997532744376762,0.006137628877712008,0.0064357137
100,0.014278670907869636,0.0060484941641949785,0.0065601496
101,0.014577328053618785,0.0060349122595479915,0.00668768
102,0.014892733133458147,0.006101640133781039,0.00681599
103,0.015223519238811427,0.006248674878865217,0.0069433167
104,0.015567720517544598,0.00647140196065452,0.007068416
105,0.015922798227631402,0.006761658145141469,0.0071904897
106,0.01628569296044826,0.007108972505857989,0.0073090903
107,0.01665289868619311,0.007501985397728124,0.0074240174
108,0.017020553539671496,0.007929452238923503,0.0075352276
109,0.01738454212365447,0.008381015176924897,0.007642753
110,0.017740604422412855,0.008847300245906535,0.0077465703
111,0.01808444701791853,0.009320178507302624,0.007846527
112,0.018411853020669347,0.009792721343330242,0.007942272
113,0.018718787835137533,0.010259259218461776,0.008033214
114,0.01900149848974832,0.010715084812731583,0.008118459
115,0.019256604728447715,0.011156508426734246,0.008196804
116,0.019481180373731685,0.01158075573811545,0.008266743
117,0.01967282364000642,0.011985988222427222,0.008326508
118,0.0198297151244857,0.012371066588732146,0.008374082
119,0.01995066215979846,0.012735578182073925,0.008407278
120,0.02003512811028112,0.013079751366777996,0.008423799
121,0.020083245067252786,0.013404478018589988,0.008421312
122,0.02009580828618453,0.013711034972270381,0.008397531
123,0.02007425065606069,0.014001110477924239,0.008350297
124,0.02002059555313547,0.014276688178508554,0.008277642
125,0.019937386672710906,0.014539868425114727,0.008177886
126,0.019827593926385233,0.014792853499707936,0.008049679
127,0.019694495311404478,0.015037654507768386,0.007892088
128,0.019541535861240987,0.015276068522959157,0.007704641
129,0.01937216639230318,0.015509498393683686,0.0074874
130,0.019189666724144627,0.015738913494911612,0.0072409417
131,0.01899696022868036,0.015964637508044017,0.006966477
132,0.018796428706636784,0.01618635313130295,0.0066658487
133,0.01858973834614843,0.016403029792264552,0.006341607
134,0.018377688487412055,0.016612980573552864,0.005996922
135,0.018160094733234308,0.01681377847456067,0.0056358185
136,0.0179357163885375,0.01700236560267965,0.0052630994
137,0.01770223530558794,0.01717512731588421,0.0048845024
138,0.017456289264584857,0.017328008413134102,0.0045066327
139,0.017193558584652043,0.017456583352888393,0.0041372604
140,0.01690890041354131,0.017556196197633676,0.003785277
141,0.016596521716133204,0.01762212457129245,0.0034606557
142,0.016250179806322592,0.017649673476550155,0.0031740377
143,0.015863398497314544,0.017634319214908892,0.0029360456
144,0.015429688458310421,0.017571846947133086,0.0027554766
145,0.014942761839221852,0.01745849504722724,0.002637087
146,0.01439673325206543,0.017290985421607223,0.0025795058
147,0.0137863013907672,0.017066754160805324,0.0025748322
148,0.013106907633961185,0.016784011832302652,0.0026102178
149,0.012354869732235329,0.01644187341011192,0.002670762
150,0.01152749007488037,0.016040502464670318,0.0027422088
151,0.010623139109131617,0.015581106257740514,0.0028126414
152,0.009641315403606581,0.015066337659800389,0.002873253
153,0.008582684952667544,0.014500337014157844,0.002918499
154,0.00744910448752518,0.01388905072081004,0.002946101
155,0.006243639593522907,0.013240331837243756,0.0029571252
156,0.004970609589701264,0.012564711112931951,0.0029560179
157,0.0036357870010644998,0.011875682903487008,0.0029507282
158,0.002247531285350578,0.011190451403201329,0.0029526283
159,0.0008306554846931592,0.010530333421727598,0.002975981
160,0.0007437462426885165,0.009921709631350938,0.0030364585
161,0.002230035735612582,0.009395661074857163,0.0031488144
162,0.0037654847024874896,0.008986498340745898,0.003324087
163,0.005318203517977943,0.008728326670273708,0.0035675203
164,0.006875520934874688,0.008649039723290298,0.00387817
165,0.008426288674383454,0.008763844563241618,0.004249939
166,0.009959658095424094,0.009071407299050807,0.004673518
167,0.011464951677514108,0.009554799209909183,0.0051378864
168,0.012931725142652197,0.010186850287995142,0.005631613
169,0.014349876988325995,0.010936140850328391,0.0061432654
170,0.01570976987894761,0.011771984233627443,0.0066619366
171,0.017002351585778553,0.012666592513338027,0.00717711
172,0.018219269650450513,0.01359622329457846,0.0076789637
173,0.019352976130152792,0.014540744165568125,0.008158163
174,0.020396819658309594,0.015483273959918373,0.008606016
175,0.021345122492323534,0.016409790250848145,0.009014533
176,0.022193240512083434,0.017308270909647695,0.009376361
177,0.0229376043919389,0.01816869068542485,0.009684974
178,0.023575740445260358,0.018982298324011493,0.009934636
179,0.024106269962357447,0.019741754684769887,0.010120559
180,0.02452888624884528,0.020440568674865683,0.010238906
181,0.024844309038888904,0.021073285727336074,0.010286941
182,0.025054216521055984,0.0216350378978312,0.01026305
183,0.02516115588695172,0.02212175532673625,0.010166855
