idx,gt_amp,ours_amp,LPA_amp
0,0.011185670814341317,0.00923597126872972,0.011925181
1,0.011166924257131403,0.009378069730805783,0.012231808
2,0.01113672972070281,0.009503186675259585,0.012509494
3,0.011094806625057706,0.00960902863750754,0.01275661
4,0.011040963909961872,0.009693544038288987,0.012971628
5,0.010975084498998951,0.00975494533601836,0.0131532075
6,0.010897110233304625,0.009791665422511924,0.01330008
7,0.010807027741501737,0.009802387256264929,0.013411153
8,0.010704855732581084,0.009786002346032002,0.013485447
9,0.010590634221125403,0.009741637259803268,0.013522172
10,0.010464416216447364,0.009668661982413047,0.013520672
11,0.01032626242725667,0.009566680582034623,0.01348047
12,0.010176239551170647,0.009435555496599303,0.013401252
13,0.010014422735153466,0.009275361556487696,0.013282858
14,0.009840902812010097,0.009086497581402807,0.013125323
15,0.00965579894436042,0.008869644514499694,0.012928853
16,0.009459277347574737,0.008625834831480987,0.012693871
17,0.009251576824220266,0.008356408642361078,0.012420894
18,0.009033041931063825,0.00806318389554776,0.012110695
19,0.008804164718122846,0.007748464733381246,0.01176419
20,0.008565636120651726,0.007415175261075561,0.011382549
21,0.00831840822264335,0.0070668855183891755,0.010966966
22,0.00806376868038637,0.006708127850171158,0.010518941
23,0.007803428465537206,0.0063445473106711735,0.010040099
24,0.0075396235128749114,0.005983168562193532,0.009532249
25,0.0072752294090684035,0.005632772367514302,0.008997419
26,0.007013885243655083,0.005304073430651928,0.008437643
27,0.006760117166566635,0.005010090734392507,0.007855314
28,0.006519442894665055,0.0047657870335775215,0.007252959
29,0.006298424662804215,0.004587201053159713,0.00663342
30,0.006104621184607964,0.004489427440487052,0.005999657
31,0.005946375024393567,0.004483898327801305,0.0053552547
32,0.005832373726524545,0.0045756860235671515,0.0047044107
33,0.005770960124732752,0.004762341383940399,0.0040525566
34,0.005769251111082444,0.0050350147025604985,0.0034071489
35,0.0058322348973626125,0.005380850618372051,0.0027803888
36,0.0059620907362784034,0.0057856422941507295,0.0021947676
37,0.00615794009671333,0.006235614495183841,0.0016976504
38,0.006416087635974645,0.0067184900899200555,0.0013874676
39,0.006730631068054112,0.007223563904996371,0.0013900247
40,0.007094220507680238,0.007741713351397988,0.001695808
41,0.007498766284192506,0.008265109947193922,0.002171475
42,0.00793598197802353,0.008787124902045512,0.0027201087
43,0.008397738572563351,0.009301894329041877,0.0032959955
44,0.00887625972822156,0.009804277378883942,0.0038776628
45,0.00936420628014331,0.010289677822736197,0.004453683
46,0.009854694486567731,0.010754074107281693,0.0050172433
47,0.010341280974526565,0.011193737335391946,0.0055636005
48,0.010817935548611553,0.01160534094411999,0.0060892487
49,0.01127901396277772,0.01198589426630422,0.0065913643
50,0.011719236719945094,0.012332679127821645,0.007067539
51,0.01213367632494767,0.01264338639815039,0.007515786
52,0.012517753402462924,0.012915930753575187,0.007934225
53,0.012867241083136596,0.01314856958187809,0.008321184
54,0.013178276634669146,0.013339871762415906,0.008675085
55,0.01344737920636063,0.0134888120764733,0.008994585
56,0.013671472611672507,0.013594670256470242,0.009278322
57,0.01384791220918789,0.013657131706058152,0.009525072
58,0.013974515114636248,0.013676282724426671,0.009733661
59,0.01404959316565315,0.013652666023028765,0.009903094
60,0.014071988259751443,0.013587267959525858,0.010032357
61,0.014041109893995875,0.013481562075432297,0.010120574
62,0.013956974953537397,0.013337562197871411,0.010166951
63,0.013820250025321036,0.013157794174396513,0.010170845
64,0.01363229674682828,0.012945403251317397,0.010131696
65,0.013395220918909248,0.01270411665595282,0.010049129
66,0.013111926273972065,0.012438316465026274,0.009922935
67,0.012786173810486839,0.012152978165081641,0.009753113
68,0.012422647322220207,0.01185377461536066,0.0095399255
69,0.012027024883527691,0.011546990568638298,0.009283954
70,0.011606054127648195,0.011239481185238995,0.008986164
71,0.011167625433713925,0.010938513653368436,0.008647906
72,0.010720830577333602,0.010651723666125693,0.008271199
73,0.01027598379234077,0.01038678145388853,0.007858773
74,0.009844566775379463,0.010151069769843535,0.007414306
75,0.00943904017534768,0.009951302781748954,0.006942823
76,0.009072447653661355,0.009793032282270322,0.0064509828
77,0.008757739060689308,0.00968023630490059,0.0059481016
78,0.008506779195360498,0.009614877125811482,0.0054470017
79,0.008329107049634096,0.009596654659546728,0.004965656
80,0.008230655184225763,0.009623010856255393,0.00452887
81,0.00821276069915356,0.009689228709507692,0.004169947
82,0.008271794196012185,0.009788775444863762,0.003929009
83,0.008399552541437316,0.009913740208487284,0.0038451983
84,0.008584289005668195,0.010055430749963267,0.0039421706
85,0.008812056152716578,0.0102046936215192,0.004217154
86,0.009068014590745618,0.010352376714260867,0.0046442295
87,0.009337479558230073,0.010489624832300632,0.0051878295
88,0.00960663092030484,0.010608186755299901,0.005814208
89,0.009862921107407274,0.010700430879249703,0.0064955256
90,0.010095261263962353,0.010759529304817784,0.007210157
91,0.010294067100368027,0.010779512457093153,0.007941219
92,0.010451227556434139,0.010755285187861247,0.008675499
93,0.010560037900901681,0.010682628886155225,0.009401952
94,0.010615121470537411,0.010558216661455918,0.010111316
95,0.010612352373795613,0.010379646140083455,0.010795456
96,0.010548784269003596,0.01014532453746509,0.01144741
97,0.010422586371549157,0.00985458094788436,0.01206075
98,0.010232985944907659,0.009507587246022516,0.012629778
99,0.00998021584940564,0.00910538967897262,0.013149401
100,0.009665465749130879,0.008649912010883467,0.013615043
101,0.00929083604323591,0.00814383491775193,0.014022836
102,0.0088592944054679,0.007590848114742513,0.014369311
103,0.008374636057500504,0.006995596996737424,0.014651644
104,0.007841450839097689,0.006363875726108861,0.014867567
105,0.007265103382573555,0.005702727384025549,0.015015444
106,0.006651738553159642,0.005021325936944023,0.015094179
107,0.006008335623891168,0.004331929280641396,0.015103316
108,0.005342857902819138,0.003652374239890728,0.015043001
109,0.00466459529673899,0.0030110585841524743,0.0149139175
110,0.003984914726949491,0.0024577863698918897,0.014717369
111,0.0033189179961362813,0.002077974834935071,0.014455227
112,0.0026891986578237385,0.0019780563001123835,0.014129905
113,0.0021342770456853344,0.002190570559750004,0.013744202
114,0.0017238127701099694,0.0026287871222378865,0.013301471
115,0.0015589190912870042,0.0031855450455021248,0.012805455
116,0.0016875173302111851,0.0037918515070054252,0.0122602675
117,0.002028127028986636,0.0044098000095770026,0.011670152
118,0.002468973215124687,0.005017747648916802,0.011039739
