idx,gt_amp,ours_amp,LPA_amp
0,0.03273491389291113,0.032916182139165036,0.010387076
1,0.03267165232750816,0.032707269684392956,0.010493895
2,0.03252852965537069,0.032425839194137836,0.010580062
3,0.03230495851229273,0.03207188593822082,0.010647084
4,0.03200070338470068,0.031645781568569384,0.0106970025
5,0.031615896528762885,0.031148124211019538,0.01073245
6,0.031151053622805482,0.030579965015170723,0.010756683
7,0.030607089371259864,0.029942552187878044,0.010773601
8,0.02998533339026959,0.0292376379739744,0.010787747
9,0.029287546859516927,0.028467167391926795,0.010804216
10,0.02851594063680416,0.027633644565491052,0.010828693
11,0.027673195824766246,0.02673977106176186,0.010867201
12,0.02676248818773472,0.02578886208896819,0.010926053
13,0.025787518393222787,0.02478445079287198,0.01101149
14,0.024752550874296085,0.023730776430509724,0.011129544
15,0.023662465292025068,0.022632335552662187,0.0112856105
16,0.022522826293665577,0.021494480931182322,0.011484216
17,0.021339979765868867,0.0203229354392064,0.011728758
18,0.020121187436132493,0.019124448253378546,0.012021244
19,0.01887481696811245,0.017906688472832492,0.012362195
20,0.017610612191378234,0.016678373688227117,0.012750709
21,0.01634007817290089,0.015450002129319549,0.013184369
22,0.015077027734575513,0.01423391776308161,0.013659591
23,0.0138383452684547,0.013045426181706088,0.014171567
24,0.01264501534664639,0.011903334600492206,0.014714726
25,0.011523397255960927,0.01083151212694557,0.015282678
26,0.010506511408698203,0.009859732544489819,0.01586864
27,0.009634590361264052,0.009024594062710807,0.016465351
28,0.008953271613320888,0.008367693092138497,0.017065454
29,0.008507166063296661,0.007930200579119449,0.017661339
30,0.008328093803558301,0.007741932482492776,0.018245485
31,0.008422568495557845,0.007809729232734493,0.018810302
32,0.008767483499714594,0.00811287309596931,0.019348394
33,0.00931799175598128,0.008609942057225616,0.019852422
34,0.01002126651182089,0.009251740563828574,0.020315325
35,0.010827408290665051,0.009991458602097656,0.0207302
36,0.011694429061730365,0.010789827974805138,0.021090498
37,0.012588940985611887,0.011615489882904303,0.021389926
38,0.013484955821989797,0.012444268095604798,0.021622617
39,0.01436227186341519,0.013257232886293354,0.02178308
40,0.015205048105350321,0.01403972528458099,0.021866318
41,0.016000710213694445,0.0147799335652017,0.021867847
42,0.01673916175875542,0.015468471270284025,0.02178376
43,0.017412231977280455,0.016097570429242813,0.021610819
44,0.018013294726810722,0.016660804723390266,0.02134649
45,0.01853700802476898,0.017152981759294555,0.020989059
46,0.018979138019338312,0.01756965287875197,0.020537747
47,0.019336442557676435,0.017907327244829466,0.01999278
48,0.019606597704400708,0.01816307877573547,0.019355653
49,0.01978815633359761,0.018334765009398936,0.018629225
50,0.019880532001432534,0.0184207588643893,0.017818162
51,0.019884004281502478,0.018420106578298245,0.016929192
52,0.019799744031559055,0.01833240333961296,0.015971916
53,0.01962985895442588,0.018157871314800546,0.014959443
54,0.019377461520839166,0.01789735436895992,0.013910035
55,0.019046762960455127,0.017552318325392818,0.012848676
56,0.0186431986283748,0.017124991850109763,0.011810243
57,0.018173591497061915,0.01661829733074029,0.010842533
58,0.01764636140904029,0.016036149361126406,0.010009956
59,0.017071787134080377,0.015383326977327035,0.009392714
60,0.01646232434229811,0.014666035992869248,0.009077147
61,0.01583297189878157,0.013891805515523924,0.009131544
62,0.01520165573906966,0.013070362579910543,0.009579002
63,0.014589556182966985,0.012213816952591234,0.010389685
64,0.01402123398799968,0.011338057660926324,0.011499351
65,0.01352431712720688,0.010463648120007643,0.012835662
66,0.013128431528376928,0.009618045615368977,0.014333599
67,0.012863089085649806,0.008837364599347293,0.015940687
68,0.012754517950668561,0.008168318309976417,0.01761533
