idx,gt_amp,ours_amp,LPA_amp
0,0.015134914184969277,0.02735496706472431,0.02446977
1,0.01474583013950697,0.027247409892235366,0.024404097
2,0.014315004621865897,0.027082706817060594,0.024308536
3,0.013843933655136614,0.0268604211643602,0.02418051
4,0.01333478498737307,0.026580564295475236,0.024017647
5,0.01279052842391113,0.026243563084391422,0.023817785
6,0.012215105144958986,0.025850396043114555,0.023578992
7,0.011613650374535016,0.0254025016026714,0.023299612
8,0.010992787778139529,0.02490202191992736,0.02297824
9,0.010361016737055606,0.02435159920790041,0.022613762
10,0.00972921079872573,0.023754759781619124,0.022205336
11,0.00911122671786635,0.02311557606750416,0.021752456
12,0.008524567078693505,0.022439226806818036,0.021254908
13,0.007990909782743905,0.021731549439168642,0.020712774
14,0.007536080862082157,0.02099965657096473,0.02012651
15,0.007188749554792365,0.02025151833211077,0.01949683
16,0.00697706064399455,0.0194965280777334,0.018824862
17,0.006923178645626173,0.018745129222105403,0.018111972
18,0.007037503766924307,0.018009218969577558,0.017359931
19,0.007315698117279575,0.01730189839353199,0.016570875
20,0.007740420925089025,0.016637294484198994,0.015747156
21,0.008286452955137604,0.016030388941180664,0.014891658
22,0.008926145698790834,0.015496238799792526,0.014007454
23,0.009633132143723258,0.015049331585603754,0.013098196
24,0.010384030368623665,0.014702270994501908,0.012167815
25,0.011158795065480212,0.014464708145499251,0.011220948
26,0.011940423261576415,0.014342056969965608,0.0102627
27,0.01271446278597032,0.014334700340419003,0.0092992615
28,0.013468537344351505,0.01443780452001233,0.008337859
29,0.014191964587161918,0.014641614478287445,0.007387867
30,0.014875479845872243,0.014932617949898029,0.0064614625
31,0.015511054558629563,0.015294598504851651,0.0055761905
32,0.016091792870292092,0.015710143201188267,0.004758097
33,0.016611891311441255,0.016161587771018573,0.0040479642
34,0.01706664990874627,0.016632003134036445,0.0035069138
35,0.017452526633479556,0.017105673082503416,0.0032113313
36,0.01776723011727221,0.017568519957680544,0.0032148582
37,0.01800984788103721,0.018008253737649478,0.003499644
38,0.01818100885251821,0.018414518385445652,0.0039884746
39,0.018283079513799063,0.018778927168356926,0.00459952
40,0.01832039222986804,0.019095127755852512,0.005274027
41,0.018299501447495238,0.01935886078473303,0.0059749563
42,0.01822945739484082,0.0195680345872475,0.0066796313
43,0.018122076130254013,0.019722863019627605,0.0073737265
44,0.017992167655319788,0.019825891039794905,0.008047923
45,0.017857659537190346,0.01988234147245436,0.008696126
46,0.017739524192193264,0.01990001201602479,0.009314109
47,0.017661391989522313,0.019889636676733474,0.009899209
48,0.017648727437944375,0.019864736850773754,0.01044959
49,0.017727488098999353,0.019841715006926608,0.010964401
50,0.01792229768498182,0.0198394812083093,0.011443181
51,0.01825433797036467,0.019878999259341296,0.011886134
52,0.01873933606687494,0.01998237747858449,0.012293643
53,0.01938609062571319,0.02017170381588703,0.012666557
54,0.020195867951551084,0.020467499708214886,0.013005712
55,0.021162738555311207,0.020887218708465532,0.013312219
56,0.022274650013541827,0.02144363402989682,0.013587051
57,0.023514878691030763,0.022143950332398115,0.013831247
58,0.024863511995497824,0.022989136291068957,0.014045609
59,0.026298728184089997,0.023974296207881128,0.014230776
60,0.027797776760093665,0.02508908433949412,0.01438709
61,0.029337663150383643,0.026318968598575975,0.014514583
62,0.03089559275334079,0.02764602925640019,0.01461291
63,0.0324492429138263,0.029050276562042284,0.014681362
64,0.03397692417943308,0.03051019662358012,0.014718835
65,0.035457677581722594,0.032003734235543,0.014723858
66,0.03687133999137413,0.03350847725401185,0.014694638
67,0.03819859773241473,0.03500231917127208,0.014629096
68,0.03942104011622546,0.03646346093141981,0.01452495
69,0.04052121888132232,0.03787056121935437,0.014379856
70,0.041482715964452764,0.039203330213802304,0.014191416
71,0.042290219917322826,0.04044189720930618,0.0139574455
72,0.04292961011797895,0.0415676979068025,0.013675996
73,0.04338804736124558,0.042562828243774456,0.013345669
74,0.043654069228751806,0.04341082040386828,0.012965679
75,0.043717688707558856,0.04409612060184397,0.012536293
76,0.04357049478484012,0.04460470163503869,0.01205897
77,0.043205754183157925,0.04492376785625591,0.011536949
78,0.04261851405232376,0.04504209808110953,0.010975647
79,0.041805706390593195,0.04495004344261105,0.010383548
80,0.04076625640159408,0.044639564987160804,0.009773112
81,0.03950119920958689,0.04410448677164038,0.009162204
82,0.03801381290015574,0.04334040274841566,0.00857568
83,0.036309781721867974,0.0423448435458602,0.008047028
84,0.034397413347663656,0.041117328606061786,0.0076189693
85,0.032287951988167196,0.03965941785020902,0.0073410072
86,0.02999606219856892,0.03797480138944117,0.007261654
87,0.027540621761413003,0.03606933579947415,0.007415848
88,0.024946089398542506,0.03395113602063174,0.0078138495
89,0.022244979156201918,0.03163069387872897,0.008439796
90,0.019482548839321268,0.02912103779398971,0.009260257
91,0.016726067795720785,0.02643806536779782,0.01023553
92,0.014083586756155203,0.023601112514001852,0.011327315
93,0.011740364475730259,0.02063422332217855,0.01250195
94,0.010011152033202098,0.01756876610210054,0.0137307625
95,0.00932288163099773,0.014449774507786157,0.0149893435
96,0.009933510812045838,0.011352719209705995,0.016256562
97,0.011643355700384895,0.008434699135641335,0.017513787
98,0.014033925406979971,0.006100962592396286,0.018744214
99,0.016776929856774068,0.005303640295943397,0.019932484
100,0.01967376577480475,0.006647920925110222,0.021064404
101,0.022605772167482607,0.009221900264086515,0.0221268
102,0.025496366181642617,0.012230500019683514,0.023107411
103,0.028291228365031076,0.015363423137842714,0.023994885
104,0.030948562060590917,0.018491961515129766,0.02477878
105,0.03343424999942577,0.021547760722593554,0.025449626
106,0.035719383048230136,0.02448554954339136,0.025998883
107,0.03777897530811329,0.027270901570444674,0.026419146
108,0.03959129580184007,0.029875167126217666,0.02670412
109,0.04113753160738383,0.032273550373524466,0.026848704
110,0.04240163316646262,0.034444205528140925,0.02684905
111,0.04337026006873424,0.036367895939993185,0.026702663
112,0.044032780683240375,0.03802783314732184,0.026408426
113,0.04438129801478956,0.039409709492352195,0.025966683
114,0.04441068494622857,0.04050168526305347,0.025379268
115,0.04411861848916772,0.0412945087120888,0.02464961
116,0.043505606843959405,0.04178153982011604,0.023782741
117,0.042575006110350595,0.04195883931987207,0.022785416
118,0.04133302613482444,0.04182522718487446,0.021666167
119,0.039788727857213886,0.04138231899836271,0.020435493
120,0.037954018392228214,0.040634547902340654,0.019106036
121,0.035843656202781786,0.03958917441718636,0.017692933
122,0.033475289516606214,0.038256318848891455,0.016214427
123,0.030869571775599465,0.036648934232473424,0.01469275
124,0.02805044024101223,0.034782861877561445,0.0131557835
125,0.025045737102608743,0.032676847271919905,0.011639696
126,0.021888574447696176,0.03035275089392144,0.010193338
127,0.018620422936302457,0.027835800506570887,0.008884644
128,0.015298576978946486,0.025155322778713577,0.0078071603
129,0.012016071972429283,0.022346000614440416,0.0070766807
130,0.008961287406900645,0.019450592661545356,0.0067974953
131,0.006599956212428542,0.016526021862329883,0.0069983606
132,0.005920155887528722,0.013655902749244848,0.0076033
133,0.007402010481956158,0.010980875446865601,0.008480374
134,0.010096167033249628,0.008763928823680194,0.009504242
135,0.013220972048708503,0.007471090832864453,0.010580387
136,0.01645985398283912,0.007582988885180518,0.011642667
137,0.019677642851590637,0.009000369049561616,0.012644823
