idx,gt_amp,ours_amp,LPA_amp
0,0.0240786665949504,0.02173693682493851,0.006803007
1,0.024598858523476517,0.02193421671584441,0.00699116
2,0.02524433529866596,0.022243564539282383,0.0072418773
3,0.026010074063311656,0.02266955574368959,0.00754309
4,0.0268883750057673,0.02321357100333292,0.007882685
5,0.027869428349582306,0.0238739592587895,0.008249394
6,0.028941900277052315,0.02464611968249895,0.008633005
7,0.030093472859528562,0.025523144697482913,0.00902464
8,0.031311299727332355,0.026496047818099118,0.009416564
9,0.032582363678584664,0.027554616720558367,0.009802232
10,0.03389374000278202,0.028687506724381397,0.010175996
11,0.03523277918737835,0.02988307126067175,0.010533159
12,0.036587226364551716,0.031129198527807617,0.010869646
13,0.03794529452835024,0.03241407536344274,0.011182136
14,0.03929570615857306,0.03372578430568709,0.011467767
15,0.04062771478981747,0.035053004964017295,0.011724283
16,0.041931115049772524,0.036384486506439426,0.011949786
17,0.04319624712383329,0.037709682297514646,0.012142883
18,0.04441399958689415,0.03901824242094959,0.012302511
19,0.04557581304625032,0.040300333671061006,0.012428001
20,0.04667368597537781,0.0415466934166114,0.012519042
21,0.04770018338939974,0.042748357974777426,0.012575669
22,0.0486484485311862,0.04389700355887812,0.012598251
23,0.049512217430800996,0.04498463050738962,0.012587489
24,0.050285836016008174,0.04600391348928131,0.012544403
25,0.050964279348119576,0.04694787438998399,0.012470371
26,0.05154317250755266,0.04781022343127879,0.012367061
27,0.05201881263766972,0.04858509377733715,0.012236528
28,0.0523881916605542,0.04926731401609794,0.012081108
29,0.05264901919536008,0.049852222757378606,0.011903573
30,0.05279974523254926,0.05033584896093866,0.011706969
31,0.052839582141212274,0.050714842083777696,0.011494829
32,0.05276852560815199,0.05098654280840834,0.011271001
33,0.052587374123140664,0.0511490010024396,0.0110398615
34,0.05229774663110756,0.05120096746205506,0.010806146
35,0.05190209796458031,0.05114198783309759,0.010575179
36,0.051403731642860766,0.05097233781969025,0.010352663
37,0.05080680957084918,0.05069311945751538,0.010144878
38,0.05011635808065447,0.050306218862808845,0.009958485
39,0.049338269621124614,0.0498143814434757,0.009800551
40,0.04847929919941268,0.04922114875407053,0.00967834
41,0.047547054397355244,0.04853097343875528,0.009599139
42,0.046549977404975657,0.04774909972329232,0.009570014
43,0.045497317016060114,0.04688166777056935,0.009597439
44,0.044399087904603014,0.04593576862602641,0.009687043
45,0.04326601374848668,0.04491914001095386,0.009843294
46,0.04210944991830953,0.04384061909771335,0.01006931
47,0.04094128058213894,0.04270962133927513,0.010366815
48,0.03977378434017392,0.04153659523379747,0.010736185
