idx,gt_amp,ours_amp,LPA_amp
0,0.013564855709893662,0.013787336135974408,0.01630497
1,0.013512025753941101,0.013946951967553701,0.016214803
2,0.013444154896151458,0.014087590752265611,0.01611597
3,0.01335662955259373,0.014207010700376365,0.016009085
4,0.013245152637805365,0.014303058459261024,0.015894637
5,0.013105795656030008,0.014373657649939389,0.015772872
6,0.012935040475794125,0.014416865647414663,0.015643848
7,0.012729813301862947,0.014430821093421638,0.015507318
8,0.012487513451343468,0.01441380678937814,0.01536277
9,0.012206039641484426,0.014364203221606515,0.015209357
10,0.011883816732431902,0.014280558866466996,0.015045938
11,0.011519826382768241,0.014161579142769906,0.014870993
12,0.011113646061101814,0.014006144606399264,0.014682709
13,0.010665502605814663,0.013813341517096733,0.014478901
14,0.010176349519091564,0.013582530188924377,0.014257159
15,0.009647982244324472,0.013313315808416737,0.014014689
16,0.009083214236085773,0.013005720059415592,0.013748574
17,0.008486151151540158,0.012660127320294767,0.013455603
18,0.007862625066831242,0.01227751723099941,0.013132488
19,0.007220891345224161,0.011859541172678623,0.012775892
20,0.006572753638720836,0.011408707985093181,0.01238236
21,0.005935359475293529,0.010928715439829751,0.01194863
22,0.005333920170622242,0.010424725236517544,0.011471505
23,0.004805220972083129,0.009904004885769415,0.010948177
24,0.0044000895111759855,0.009376468327845108,0.010376134
25,0.0041790921913677625,0.008855720832055186,0.009753624
26,0.004194016369018272,0.008359979245725183,0.009079675
27,0.004461645659691994,0.007913322143837795,0.008354838
28,0.00495644443164607,0.00754601676483589,0.0075816484
29,0.005630489202092374,0.0072937896934461306,0.0067663966
30,0.006436398357203277,0.007193851982409989,0.0059215915
31,0.007337195466303208,0.007278380851828383,0.005072101
32,0.008306625923542702,0.007566811854423301,0.004267329
33,0.00932654945883884,0.00806185768275406,0.0036055685
34,0.010384403661651559,0.008751505580053899,0.0032577275
35,0.011471392025030043,0.009614906036522538,0.003404558
36,0.012581307133377363,0.010628798706944827,0.00406156
37,0.013709785895213693,0.011771089836300765,0.0050888583
38,0.014853835112620084,0.013022932470646962,0.0063527455
39,0.016011520602166072,0.014368475571139822,0.0077733756
40,0.01718175327446183,0.01579491696802624,0.009306929
41,0.018364131230998153,0.017291403096409728,0.01092733
42,0.019558812693195492,0.018848990360033596,0.012617465
43,0.020766404273536335,0.0204597211707744,0.014364243
44,0.021987855209730983,0.022116427707431954,0.016156612
45,0.023224352185578726,0.023812756445564527,0.01798474
46,0.02447721210316136,0.025542361203637075,0.019838842
47,0.025747772122871444,0.027299439146364943,0.02170953
48,0.02703727770570228,0.02907793418839409,0.023587005
49,0.028346770407999898,0.030872148956243455,0.02546159
50,0.029676977858244868,0.03267598901942502,0.027323121
51,0.03102820872379469,0.03448360160263706,0.029161502
52,0.03240025558004735,0.03628868818019898,0.030966185
53,0.03379230845679094,0.038085118917685505,0.032726757
54,0.03520288149811667,0.039866322028835645,0.034432437
55,0.03662975468467827,0.0416258297998739,0.036072705
56,0.03806993198792346,0.04335677033208583,0.03763682
57,0.03951961671323582,0.04505237068262117,0.039114397
58,0.04097420419505249,0.0467054782537933,0.04049502
59,0.042428291473734385,0.04830906119898716,0.041768797
60,0.04387570313955125,0.04985576043989058,0.04292595
61,0.0453095321878116,0.05133838088731671,0.043957368
62,0.046722194492419614,0.05274945461316575,0.04485428
63,0.04810549536452978,0.05408173060268595,0.045608755
64,0.04945070660346792,0.05532777144553013,0.04621332
65,0.050748652450438865,0.05648042606281356,0.046661533
66,0.05198980290306626,0.05753244206739619,0.046947584
67,0.05316437292347758,0.0584769441935963,0.04706682
68,0.05426242616030651,0.05930709963698916,0.047015402
69,0.0552739818949019,0.0600163524157567,0.046790715
70,0.05618912400687582,0.06059857727278299,0.04639117
71,0.056998110829587396,0.06104786825439051,0.04581645
72,0.05769148483041982,0.06135884612315361,0.045067303
73,0.058260181103796924,0.06152652099179947,0.044145953
74,0.05869563370813459,0.06154649411294635,0.043055635
75,0.05898987891344457,0.06141488505459428,0.041801114
76,0.05913565445663915,0.0611284986530348,0.040388167
77,0.05912649392936876,0.06068477136170291,0.038824137
78,0.05895681545104425,0.06008190081202968,0.037117317
79,0.05862200380995018,0.05931884071937328,0.03527747
80,0.058118485290214225,0.05839535387359791,0.033315286
81,0.05744379444380507,0.05731206499757707,0.031242745
82,0.05659663211645171,0.05607046894375361,0.029072747
83,0.05557691409609685,0.05467296948994575,0.026819166
84,0.054385809823963786,0.05312290141062764,0.024496727
85,0.053025770693585744,0.05142454350293092,0.022120893
86,0.05150054756492384,0.0495831341870301,0.019707795
87,0.0498151972429341,0.04760485908477434,0.017274061
88,0.04797607781876757,0.045496875025518975,0.014836763
89,0.04599083295713214,0.04326728250493016,0.012413318
