idx,gt_amp,ours_amp,LPA_amp
0,0.007466983875372542,0.008569690454597996,0.002647056
1,0.00761031096035102,0.008749175419632329,0.002890605
2,0.00774713258573265,0.008920784567672244,0.003135599
3,0.007877418008174422,0.009083902958910659,0.00338107
4,0.008001195963502857,0.009237912386630461,0.0036259326
5,0.008118544393369292,0.009382291589414147,0.0038691217
6,0.008229580016500659,0.009516570389196044,0.004109532
7,0.008334447855398493,0.009640384963188505,0.0043461295
8,0.008433310863856264,0.009753405663834315,0.0045777685
9,0.008526339831628075,0.00985539473575322,0.004803336
10,0.008613703767591692,0.009946164142416636,0.005021684
11,0.00869556097974909,0.01002564479031163,0.005231755
12,0.00877205107771717,0.01009381406879222,0.0054324022
13,0.008843288119765376,0.01015073303052721,0.0056225387
14,0.008909355111327434,0.010196544219488263,0.0058010947
15,0.00897030003530969,0.010231460501284173,0.005967017
16,0.009026133557230502,0.010255800545572777,0.006119343
17,0.009076828501760385,0.01026993325061984,0.006257115
18,0.009122321143710262,0.010274327302682084,0.006379451
19,0.009162514298502617,0.01026950776201596,0.0064855264
20,0.009197282137451565,0.010256094006778824,0.0065746326
21,0.009226476594556707,0.010234755621760532,0.006646114
22,0.009249935176524716,0.010206238810176637,0.0066994457
23,0.009267489938488723,0.010171332030250066,0.006734193
24,0.009278977345965857,0.010130885043656512,0.0067500714
25,0.009284248709954406,0.010085778871964227,0.0067469147
26,0.00928318085714534,0.01003691816134387,0.0067247236
27,0.009275686680983644,0.009985222422074518,0.0066836514
28,0.009261725211452599,0.009931614885505119,0.0066240174
29,0.009241310841568238,0.00987699228451717,0.006546349
30,0.009214521356374768,0.00982222015123575,0.006451366
31,0.009181504425743022,0.009768108776119628,0.0063400157
32,0.009142482245976538,0.009715396507543182,0.0062134475
33,0.009097754048174119,0.009664739695142099,0.0060730926
34,0.0090476962351292,0.009616686515237748,0.0059206225
35,0.008992759965427333,0.00957166673098713,0.0057580075
36,0.00893346607580503,0.00952997982621112,0.005587458
37,0.0088703973231717,0.009491807023298084,0.005411526
38,0.008804188037791743,0.009457170365892038,0.0052330466
39,0.008735511409496877,0.009425969849687597,0.005055128
40,0.008665064777842827,0.009397977758879121,0.004881145
41,0.008593553460265595,0.009372847288321535,0.004714654
42,0.00852167382129709,0.009350131813962851,0.0045593116
43,0.008450096448560247,0.009329324704110182,0.0044187307
44,0.008379450441701424,0.009309876297659314,0.004296282
45,0.008310309920195746,0.009291195596841174,0.0041948603
46,0.008243183896053595,0.009272734833896753,0.0041166376
47,0.008178510620902017,0.009254000150298423,0.004062823
48,0.00811665739170026,0.009234598231918708,0.00403347
49,0.008057926580865777,0.00921423685081741,0.004027463
50,0.008002568348940803,0.009192818372790517,0.0040425276
51,0.007950800113551353,0.009170446743848298,0.0040754173
52,0.007902832405883341,0.00914746579315756,0.0041221683
53,0.007858900266478827,0.009124463259017215,0.0041783834
54,0.00781929883605122,0.009102327381493833,0.004239469
55,0.007784421300895723,0.009082244270943125,0.00430087
56,0.007754796869600511,0.0090656944801845,0.004358233
57,0.0077311260018852685,0.009054440750759667,0.00440753
58,0.007714309703505404,0.009050515026767061,0.004445101
59,0.007705469384180273,0.00905616391933943,0.004467727
60,0.007705953618961936,0.009073763765370358,0.004472642
61,0.007717328263212344,0.009105774236589995,0.00445755
62,0.007741346882142736,0.009154600181231718,0.004420633
63,0.00777989950497297,0.009222491915053001,0.004360559
64,0.007834939390343071,0.009311413977810993,0.004276508
65,0.007908389765135778,0.009422912781289244,0.0041682045
66,0.008002035160452815,0.009558054536048662,0.0040359055
67,0.0081174045929252,0.009717270010911154,0.0038805401
68,0.008255655848647715,0.009900341484783418,0.0037037549
69,0.008417470939602104,0.01010633474400395,0.0035080812
70,0.008602972045684611,0.01033369404269736,0.00329707
71,0.008811664945554134,0.010580161710190288,0.0030757312
72,0.009042413529684058,0.010842911821845587,0.0028508955
73,0.009293445239048584,0.011118589809626189,0.0026318373
74,0.009562383990734556,0.01140348748206943,0.0024308763
75,0.009846304929756583,0.011693499079181432,0.0022638254
76,0.010141804411040034,0.01198430124714158,0.002149033
77,0.010445078836973464,0.01227139240115783,0.002104138
78,0.010752006996242933,0.012550279210835737,0.0021404917
79,0.011058231947526784,0.012816376280147727,0.0022585928
80,0.011359239910633461,0.013065190299237563,0.0024485148
81,0.011650434837732516,0.01329233145091009,0.002694637
82,0.011927208236695575,0.01349364503339838,0.002980725
83,0.012185004401850752,0.013665143358433293,0.00329236
84,0.012419381524841202,0.013803134411909147,0.003617733
85,0.012626069281249177,0.013904232924403882,0.0039472557
86,0.012801023487822773,0.013965447503709403,0.004273246
87,0.012940478359414871,0.013984160933178499,0.0045892685
88,0.013040996808323883,0.013958198760964375,0.0048899334
89,0.013099519152650585,0.013885890378196696,0.0051706405
90,0.01311341055580189,0.013766096794203616,0.0054274253
