idx,gt_amp,ours_amp,LPA_amp
0,0.007358182993629515,0.011516367977518177,0.0013526012
1,0.007150833781150013,0.01155379383511183,0.0013613915
2,0.006965298753014449,0.011579214681907224,0.0013813582
3,0.0068045368589048656,0.011591282471072417,0.001412676
4,0.006671068276256665,0.011588775510003905,0.0014551872
5,0.006566811798186601,0.011570578345650418,0.001508504
6,0.006492939697517109,0.011535727127515145,0.0015720106
7,0.006449772723581954,0.01148332476744937,0.0016449883
8,0.006436734668287482,0.011412683040851,0.0017265984
9,0.006452376935717393,0.011323250728887051,0.0018159964
10,0.006494471003626931,0.011214688615078775,0.0019123215
11,0.006560154565310391,0.011086756999160898,0.0020147797
12,0.006646109322723673,0.010939492929767508,0.0021225698
13,0.006748746718995621,0.010773103691321827,0.002234973
14,0.006864381656812676,0.010588055087717357,0.0023512894
15,0.006989381062731549,0.01038504034935817,0.0024708523
16,0.007120281383971673,0.010164973793425552,0.0025930677
17,0.007253874909047441,0.009929093818867668,0.002717337
18,0.0073872684672962935,0.009678949893223971,0.0028430829
19,0.007517919721660882,0.009416406905210022,0.0029697386
20,0.007643656474821882,0.009143647449798295,0.0030967947
21,0.007762683770570942,0.008863290039547231,0.0032236874
22,0.007873582573540242,0.008578364196613076,0.0033498947
23,0.007975302760660812,0.008292364986737114,0.0034748598
24,0.008067152218298682,0.008009188719150007,0.003598092
25,0.008148783070978443,0.007733300554732133,0.00371902
26,0.008220175475959697,0.007469611718592444,0.0038371086
27,0.008281618983193136,0.007223475729272789,0.0039517954
28,0.008333691157522766,0.007000504288032066,0.004062552
29,0.008377232969293255,0.006806504872336952,0.0041687978
30,0.008413320369465883,0.0066471405045346495,0.004269974
31,0.008443231473921666,0.006527583871494057,0.0043655015
32,0.008468408894051083,0.006452086344005543,0.00445482
33,0.008490416975353129,0.0064236490289008,0.004537347
34,0.00851089404815091,0.006443672603985085,0.0046125087
35,0.008531500250045213,0.006511799498379704,0.0046797423
36,0.008553862025827617,0.006626000680480928,0.004738474
37,0.008579515000777391,0.00678277778246967,0.004788149
38,0.008609847485662979,0.006977551247757338,0.0048282305
39,0.008646047314892392,0.007205062024167869,0.004858185
40,0.008689054946716004,0.0074597077870684,0.0048775054
41,0.008739525686711533,0.00773598234081189,0.0048857075
42,0.00879780349424425,0.008028536511056238,0.0048823357
43,0.008863908115989383,0.008332431389654575,0.004866959
44,0.008937536343203696,0.008643118660632273,0.004839191
45,0.00901807714127619,0.008956678935576532,0.0047986824
46,0.009104639402317061,0.009269552528006524,0.004745132
47,0.009196090260667334,0.009578698959702276,0.004678289
48,0.009291101379664993,0.00988147025247812,0.004597963
49,0.00938820039892808,0.010175758251916564,0.004504005
