width,phase_mean,phase_std,mag_mean
0.127,1.7395338222164298,4.610864913181897e-09,0.8931878897069769
0.128,1.7290742034961522,4.690523908514411e-09,0.8934899784844857
0.129,1.7184591157890754,4.770761662935809e-09,0.8937339290391059
0.13,1.7076852587485472,4.851677659013437e-09,0.8939157475229532
0.131,1.6967523382677736,4.933318313245711e-09,0.8940316848966124
0.132,1.6856645946070126,5.01571895513647e-09,0.894077820699565
0.133,1.6744236538281574,5.098644650822181e-09,0.8940503509499772
0.133,1.6744236538281583,5.098644699562364e-09,0.8940503509499788
0.134,1.663032489916999,5.182131988732462e-09,0.8939454413334219
0.135,1.6514939772256036,5.266053776643905e-09,0.8937593419844135
0.136,1.6398086934376197,5.350306533231454e-09,0.8934883703029273
0.137,1.6279835611617892,5.434925321377952e-09,0.8931290557088167
0.138,1.6160206470005634,5.519649190870314e-09,0.892678102126855
0.139,1.6039212941430876,5.604402780279611e-09,0.892132039577332
0.14,1.5916896707757995,5.688989379033857e-09,0.8914879084704311
0.141,1.5793307553703748,5.773420415860878e-09,0.8907424809364624
0.142,1.5668409810176607,5.8577444866860275e-09,0.8898925645054184
0.143,1.5542289560495428,5.941964012431223e-09,0.8889353754510566
0.144,1.541492273534338,6.025929128225276e-09,0.8878679861328658
0.145,1.5286332652349894,6.109776414419335e-09,0.8866871821233342
0.146,1.5156596439287193,6.193609096316726e-09,0.885390742375974
0.147,1.502566021433207,6.277860502535181e-09,0.8839752440631591
0.148,1.489363421697589,6.362044993415309e-09,0.8824388134001397
0.149,1.476057040720028,6.446590571449386e-09,0.8807794698527
0.15,1.4626416762485315,6.531332634232369e-09,0.878994290501719
0.151,1.449132476426503,6.616568694758751e-09,0.877082340555878
0.152,1.4355320075536866,6.702374319573667e-09,0.8750421923937921
0.153,1.4218445394579733,6.7884715919684286e-09,0.8728729143503727
0.154,1.4080793255288804,6.874893755129796e-09,0.8705744629438191
0.155,1.394238303201875,6.961530051612954e-09,0.8681460913570818
0.156,1.3803282021092889,7.048331888024173e-09,0.8655873542404795
0.157,1.3663552480732561,7.13519080906722e-09,0.8628999231574872
0.158,1.3523227728330023,7.221864638852073e-09,0.8600836961969132
0.159,1.3382320676015285,7.308136536334617e-09,0.8571383369031068
0.16,1.324087967332818,7.393943883716218e-09,0.8540657079353653
0.161,1.3098928698688543,7.479283822976326e-09,0.8508656117079574
0.162,1.2956463841807557,7.564110665467572e-09,0.8475389626591594
0.163,1.2813548933300378,7.648420450916414e-09,0.8440866538349485
0.164,1.2670164166718814,7.73214931508939e-09,0.8405097519847687
0.165,1.252630340535739,7.8152687626452e-09,0.8368065742535958
0.166,1.2382062719296452,7.898135234067666e-09,0.8329821433409681
0.167,1.2237437979210912,7.980925437421538e-09,0.8290355486258022
0.168,1.20924669474448,8.063604299651853e-09,0.8249687574863408
0.169,1.1947271474191017,8.145994074448466e-09,0.8207867517823393
0.17,1.180179014837438,8.228443210216549e-09,0.8164880062913885
0.171,1.1656172115889363,8.310634688210235e-09,0.8120806722496631
0.172,1.151052825279497,8.393066667866924e-09,0.8075671124280748
0.173,1.13648982015591,8.475045825159834e-09,0.802953057249076
0.174,1.1219395237201966,8.556607755344692e-09,0.7982439535348999
0.175,1.107406203875109,8.637614519225547e-09,0.7934441159635864
0.176,1.092892479678306,8.717816251950251e-09,0.7885596623965719
0.177,1.078421948165392,8.797079279121844e-09,0.7835997239458184
0.178,1.0639946190739842,8.874981119277953e-09,0.7785699040161644
0.179,1.049608278528183,8.952154305813762e-09,0.7734732736548383
0.18,1.0352774665642295,9.027828971033763e-09,0.7683200292717258
0.181,1.0210004763255425,9.102549567565061e-09,0.7631132668271376
0.182,1.0067894735964096,9.175453017308632e-09,0.7578611266921635
0.183,0.9926447856748415,9.248216932941297e-09,0.752569560902159
0.184,0.9785714608487422,9.320431752611493e-09,0.7472437645137696
0.185,0.9645724043282716,9.391766263907012e-09,0.7418881058084013
0.186,0.9506532324607321,9.463648011424128e-09,0.7365115433006396
0.187,0.9368193949517463,9.535569615557248e-09,0.7311184917746935
0.188,0.9230722081268352,9.608436135640302e-09,0.7257157476960779
0.189,0.9094232155952084,9.682040962994724e-09,0.720311299591049
0.19,0.8958674131743503,9.757377524269834e-09,0.7149073585034088
0.191,0.8824176103031788,9.83399321998002e-09,0.7095149116134967
0.192,0.8690787346348198,9.911924972489373e-09,0.7041400260355806
0.193,0.8558486238924662,9.99188467216556e-09,0.6987881870829964
0.194,0.8427453763770271,1.0073193585633889e-08,0.6934722687497397
0.195,0.8297574492088454,1.0155363514482643e-08,0.6881907584521351
0.196,0.8168886986146321,1.0239439265961211e-08,0.6829521247535172
0.197,0.8041508954503238,1.0324701549210467e-08,0.6777668726840589
0.198,0.7915427742705431,1.0411919022765962e-08,0.6726398317206683
0.199,0.7790554488574766,1.0500912440244996e-08,0.6675714294399082
0.2,0.7666961954314891,1.0592114925163516e-08,0.6625722498095996
0.201,0.7544645458610607,1.0685241669282683e-08,0.6576430799676688
0.202,0.742351578694996,1.0781927051765416e-08,0.6527871366004548
0.203,0.7303697296772215,1.0882148741840475e-08,0.6480132750174035
0.204,0.7185067280267274,1.0987337700606166e-08,0.6433211343265821
0.205,0.7067648692592136,1.1096137722082556e-08,0.6387113521028117
0.206,0.6951453188254437,1.121071504123062e-08,0.6341926102946478
0.207,0.6836395409966555,1.1331316388931214e-08,0.6297645474039979
0.208,0.672256600325403,1.1458579085963857e-08,0.625431280967042
0.209,0.6609900471111186,1.159210134298569e-08,0.6211953336267776
0.21,0.6498342530286881,1.173304508301925e-08,0.6170551855815787
0.211,0.6387942430139129,1.1881224805570285e-08,0.613019402864955
0.212,0.6278645808520164,1.2036503382332793e-08,0.6090901920540703
0.213,0.6170428984711311,1.2198886049491878e-08,0.605265221314036
0.214,0.6063292494528694,1.2368488826714637e-08,0.6015525096484378
0.215,0.5957127704264961,1.2545092870730926e-08,0.5979484133070125
0.216,0.5851894247297379,1.2728242359123687e-08,0.5944547568301046
0.216,0.5851894247297469,1.2728242357443979e-08,0.5944547568301094
0.217,0.5747585901371575,1.2919025863399198e-08,0.591076344828233
0.218,0.5644148197835295,1.3116870033504531e-08,0.5878152281903677
0.219,0.5541500178909748,1.3321847798094994e-08,0.5846687324302666
0.22,0.5439609651258932,1.353382641605591e-08,0.5816398238979448
0.221,0.5338379578352002,1.375366643156113e-08,0.5787291499399809
0.222,0.5237754881306927,1.3981383679180964e-08,0.5759345995833792
0.223,0.5137753331317997,1.4217375678089362e-08,0.5732597649031909
0.224,0.5038263393210037,1.4461480320974531e-08,0.5707037609225477
0.225,0.49392039119475983,1.471356616102659e-08,0.5682641472873826
0.226,0.4840667911476821,1.4974171961370703e-08,0.5659456575963827
0.227,0.47425610461213946,1.5242974429238877e-08,0.5637473040328866
0.228,0.4644827537004511,1.552063772162503e-08,0.5616690959090554
0.229,0.45475224547074644,1.5806434635625943e-08,0.5597132700166435
0.23,0.44505368055138655,1.6099683901031784e-08,0.5578767456890015
0.231,0.4353963673668442,1.640075676572153e-08,0.5561659214625078
0.232,0.4257685911855616,1.6709579463912547e-08,0.5545790003944271
0.233,0.41617440003711736,1.702544580762228e-08,0.5531181070945712
0.234,0.4066096341508689,1.7348004348959954e-08,0.5517852555139158
0.235,0.39707028595918603,1.7677624523293306e-08,0.5505785353604818
0.236,0.38755271197163355,1.801317388216672e-08,0.5495009640787127
0.237,0.37805553826426447,1.835555865012819e-08,0.5485531377561422
0.238,0.3685752916730769,1.870430854469709e-08,0.5477377464749437
0.239,0.35910465521469465,1.905836616362637e-08,0.5470541921080512
0.24,0.3496463372561955,1.9418805179319625e-08,0.5465040849057944
0.241,0.34019039595301215,1.9784769588585646e-08,0.5460867957294383
0.242,0.3307350292526285,2.0156124811664658e-08,0.5458036842982574
0.243,0.32127285327658406,2.0533184420238676e-08,0.5456528436843763
0.244,0.31181067164703774,2.0914607180089322e-08,0.5456375787633619
0.245,0.30233466843941925,2.1300811930992983e-08,0.5457532599169567
0.246,0.29285377093361326,2.1691095569337427e-08,0.5460048992901151
0.247,0.28335466806148796,2.2085794827801058e-08,0.5463877398642368
0.248,0.2738456079009257,2.248334547245055e-08,0.5469047480901517
0.249,0.2643239014223931,2.2885026075319127e-08,0.547554118525962
0.25,0.2547795435373914,2.3289737088382403e-08,0.5483329623586739
0.251,0.24521491863381226,2.3697991853112432e-08,0.5492432624134327
0.252,0.23563265229743807,2.4109090246966223e-08,0.5502865680159434
0.253,0.22602800935836811,2.4523278734641115e-08,0.5514611630443487
0.254,0.21639464266216532,2.4940652294617382e-08,0.5527673477277812
0.255,0.2067301465716356,2.536152814267473e-08,0.5542050708337787
0.256,0.19702594971217066,2.5785851863458195e-08,0.5557731390830305
0.257,0.18728201960194918,2.6213632065731925e-08,0.5574743225036577
0.258,0.17749505636211038,2.664445395986037e-08,0.559310866446517
0.259,0.1676538250530396,2.7078770050916543e-08,0.5612804321177743
0.26,0.15775034862209628,2.7517026130551083e-08,0.5633845684165749
0.261,0.14778577706992013,2.7957563485053435e-08,0.5656253844216074
0.262,0.1377443493155822,2.840155425764787e-08,0.5680014234730293
0.263,0.12762658360523688,2.884871201130183e-08,0.5705122021062604
0.264,0.11742801068612571,2.929892978822468e-08,0.5731606797243896
0.265,0.10713500460523513,2.9752333118283818e-08,0.5759430023190122
0.266,0.09674977128989723,3.020865421084816e-08,0.5788620044265419
0.267,0.08626307175613578,3.0668191013019973e-08,0.5819160825007322
0.268,0.0756751904810499,3.113156865921868e-08,0.5851052075455161
0.269,0.06498071228863515,3.159848612729961e-08,0.5884268400022681
0.27,0.054168504044399574,3.2069174456533854e-08,0.5918782077622401
0.271,0.04323678210293514,3.25451917542969e-08,0.5954612698106942
0.272,0.03219089037885257,3.3025359852105356e-08,0.5991738734051316
0.273,0.02101886609384307,3.351056373837874e-08,0.6030147897556695
0.274,0.009711807407663668,3.4001958897159744e-08,0.6069831265396733
0.275,-0.001730042578304809,3.449906409901385e-08,0.6110762674187529
0.276,-0.013313278374260714,3.5001625498134115e-08,0.6152951079310272
0.277,-0.025044656808791317,3.550925313435515e-08,0.619636518738588
0.278,-0.03692530569430015,3.6023876035398816e-08,0.6241014855330014
0.279,-0.048963942756321426,3.6544002813954756e-08,0.6286849010398635
0.28,-0.06116861831526863,3.706955181581248e-08,0.633388178451665
0.281,-0.07353447011727776,3.7602039490567215e-08,0.6382079009087991
0.282,-0.08607830980110454,3.814094025660362e-08,0.6431411839370305
0.283,-0.09879466471803718,3.868614602717587e-08,0.648184196709787
0.284,-0.1116827238375138,3.923759663758405e-08,0.6533322352543894
0.285,-0.1247532170432935,3.9796228863606677e-08,0.6585822764364714
0.286,-0.1379978567557107,4.036160925993598e-08,0.6639282163703315
0.287,-0.15142266307710078,4.0935489192192453e-08,0.6693648648877356
0.288,-0.16501606571404287,4.151657415691321e-08,0.6748864178824425
0.289,-0.17878399969990683,4.210585605041658e-08,0.6804842313080295
0.29,-0.19272849122378513,4.2702931203401234e-08,0.6861510369739612
0.291,-0.2068414816334347,4.330816610193239e-08,0.6918827256886493
0.292,-0.22111808103229671,4.3920815777645104e-08,0.6976681992715144
0.293,-0.23555984100985766,4.454170079333874e-08,0.7035034444635114
0.294,-0.25016670780366734,4.516975865720414e-08,0.709379935721046
0.295,-0.264934292919825,4.580287150988093e-08,0.7152887302183988
0.296,-0.27986491326385643,4.644222869952897e-08,0.7212250299040293
0.297,-0.2949606217546054,4.708798283026207e-08,0.7271776216355427
0.298,-0.3102084574790106,4.7737697616896914e-08,0.7331422327402217
0.298,-0.31020845747900416,4.773769759483796e-08,0.7331422327402192
0.299,-0.3256136931246963,4.839175713589717e-08,0.7391081642814139
0.3,-0.3411778657736203,4.9051306391856796e-08,0.7450685317060666
0.301,-0.35688428452686705,4.971480336653754e-08,0.7510132565740498
0.302,-0.3727480389177407,5.038452470808141e-08,0.7569354126452462
0.303,-0.3887465996204103,5.10604365394328e-08,0.7628220829167295
0.304,-0.4048754270165116,5.1739957536792143e-08,0.7686647306236051
0.305,-0.42114190499760473,5.242771427874749e-08,0.7744538668364059
0.306,-0.437515486783621,5.312053667204787e-08,0.780176398309263
0.307,-0.4540027053217723,5.382063336244871e-08,0.7858259808644681
0.308,-0.47058557683826413,5.452656888342488e-08,0.7913908548733297
0.309,-0.48725172666689637,5.523884240911777e-08,0.7968590592086467
0.31,-0.504001063385929,5.595332541603955e-08,0.8022225923593138
0.311,-0.5208223613290046,5.667551128290386e-08,0.8074733955451752
0.312,-0.5376960443613382,5.739893427056398e-08,0.8126026963392435
0.313,-0.5546162536958983,5.81254035263173e-08,0.8176018924060412
0.314,-0.5715840543954016,5.885035094767065e-08,0.82246575138426
0.315,-0.5885894843011198,5.957635616938325e-08,0.8271869131786787
0.316,-0.605627112028926,6.029879014939406e-08,0.8317608142724094
0.317,-0.6226954522510944,6.101672102250325e-08,0.8361814359733513
0.318,-0.6397848528543044,6.173098946713462e-08,0.840444618252166
0.319,-0.6568897084566971,6.243716254062754e-08,0.8445454584589963
0.32,-0.6740155450264318,6.313989523651265e-08,0.8484814312022372
0.321,-0.6911447337279953,6.383921367930927e-08,0.852246567026381
0.322,-0.708289092301363,6.453012944233064e-08,0.8558396591311348
0.323,-0.7254228138148621,6.521536315050515e-08,0.8592550052487508
0.324,-0.7425443032516732,6.58959573976128e-08,0.8624889093932472
0.325,-0.7596594201835195,6.657035840964008e-08,0.8655394842019859
0.326,-0.7767435075082519,6.723717867912832e-08,0.8684039162374814
0.327,-0.7937891991266651,6.78972920425995e-08,0.8710804200363861
0.328,-0.8107876207786444,6.855002458359457e-08,0.8735666121524378
0.329,-0.8277233313058863,6.919025712793836e-08,0.8758613142674646
0.33,-0.8445967421665417,6.982380038322086e-08,0.8779636304707965
0.331,-0.8613926859708404,7.04398004918632e-08,0.8798749686699173
0.332,-0.8780914615663593,7.104191005459863e-08,0.8815953076747894
0.333,-0.8946957475010391,7.162894406463182e-08,0.8831265881694647
0.334,-0.9111938474531868,7.219943356236784e-08,0.8844707497707046
0.335,-0.9275792245652612,7.274865740732636e-08,0.8856304219684147
0.336,-0.9438417705395068,7.327752425136827e-08,0.8866091146350469
0.337,-0.9599789158057819,7.377686754769017e-08,0.8874102308425789
0.338,-0.9759803831246551,7.425966410548496e-08,0.8880380026482068
0.339,-0.9918429252905497,7.471849005067427e-08,0.8884967519072965
0.34,-1.007560727026672,7.515036224054235e-08,0.888791532628569
0.341,-1.0231261002317755,7.556361586062906e-08,0.8889271394087527
0.342,-1.0385357071566166,7.594647079347073e-08,0.8889091808750913
0.343,-1.053778768096103,7.630940652231535e-08,0.8887434958041989
0.344,-1.068851272110375,7.66509465671192e-08,0.8884357310825263
0.345,-1.0837528008727688,7.697457272485814e-08,0.8879914081255226
0.346,-1.0984685225734705,7.727998297180724e-08,0.887418088632399
0.347,-1.1129956838706374,7.756194509428517e-08,0.8867219639755922
0.348,-1.1273313797247164,7.783008360835361e-08,0.8859095666837447
0.349,-1.1414630411840438,7.807821159706653e-08,0.8849887521883398
0.35,-1.155396683127643,7.830878180264645e-08,0.8839654138661265
0.351,-1.1691308186367715,7.852344139695752e-08,0.8828462493856039
0.352,-1.1826520092781967,7.872540472389611e-08,0.8816395172980679
0.353,-1.1959675706021038,7.891598616033221e-08,0.8803511782241714
0.354,-1.2090758542149065,7.909326304306159e-08,0.8789877833628446
0.355,-1.2219769503497624,7.926465760855031e-08,0.8775561518263078
0.356,-1.2346703547219098,7.942832030396424e-08,0.8760628742501972
0.357,-1.2471654088689952,7.959112766439718e-08,0.8745129929904201
0.358,-1.2594561076970323,7.976201595607638e-08,0.8729131732375125
0.359,-1.2715465135621562,7.994198225225638e-08,0.8712694714758883
0.36,-1.2834463859026446,8.013744270267413e-08,0.8695851086388973
0.361,-1.295142250837018,8.036101855065415e-08,0.8678688382143441
0.362,-1.3066508461391304,8.061439278781344e-08,0.8661230191403579
0.363,-1.3179657702073773,8.091528552004645e-08,0.8643535178487519
0.364,-1.3290894456339015,8.126562977784319e-08,0.8625658436488375
0.365,-1.3400303976328662,8.168208621899192e-08,0.8607629889018962
0.366,-1.3507804449480134,8.21734438147882e-08,0.8589508199753595
0.367,-1.3613475096653758,8.274597476189075e-08,0.8571333051312731
0.368,-1.371736134711357,8.341880335379365e-08,0.8553131016474973
0.369,-1.3819407430134163,8.420375586173666e-08,0.8534963191359413
0.37,-1.391973550830487,8.510773894154675e-08,0.8516850097706481
0.371,-1.401842678629792,8.614726420504325e-08,0.8498810500457308
0.372,-1.4115398122886735,8.734185607549457e-08,0.8480903649742262
0.373,-1.421079839629126,8.870007408606536e-08,0.8463136260778471
0.374,-1.4304666199134575,9.023583257449057e-08,0.844553665772358
0.375,-1.4397063433677162,9.196588397183598e-08,0.8428126897673286
0.376,-1.4488021245279885,9.391318104957514e-08,0.8410931607488131
0.377,-1.4577683748924684,9.60764686900529e-08,0.8393956876205533
0.378,-1.4666038267511945,9.84891263519549e-08,0.8377221250644629
0.379,-1.4753154853762414,1.0115132895691677e-07,0.8360754752836309
0.38,-1.483915093766117,1.0407853428958168e-07,0.8344543172285696
0.38,-1.4839150937661303,1.0407853426031554e-07,0.834454317228572
0.381,-1.4924009890080894,1.072803815944904e-07,0.8328622447851685
0.382,-1.5007768784776307,1.1080163541511837e-07,0.8312997417787701
0.383,-1.5090516258935698,1.1460377334860559e-07,0.8297676093746043
0.384,-1.5172201533032184,1.1871291369915665e-07,0.8282686917144491
0.385,-1.5252995806488252,1.2313893232672342e-07,0.8268014125494044
0.386,-1.533278806424858,1.2787484873194995e-07,0.8253692776805348
0.387,-1.5411601518018623,1.3295044605898408e-07,0.8239739443305709
0.388,-1.548953977984009,1.3833236698721568e-07,0.8226145488982574
0.389,-1.556655400813737,1.4405187577744815e-07,0.821293849313128
0.39,-1.564275872371164,1.500810961206196e-07,0.8200114399423881
0.391,-1.5718078346493933,1.564694873978474e-07,0.8187698882982951
0.392,-1.5792586228732177,1.6317450775848986e-07,0.8175701138395385
0.393,-1.5866321913340482,1.7022241708569592e-07,0.8164116447005149
0.394,-1.5939256690938188,1.7763495453158793e-07,0.8152973693154562
0.395,-1.6011489737034876,1.8539045001912175e-07,0.8142261984129264
0.396,-1.6083039649856583,1.9349195890898846e-07,0.8132001350048972
0.397,-1.6153941605910591,2.0197857203095685e-07,0.8122193306599923
0.398,-1.6224222206614787,2.108358009859259e-07,0.811283896576288
0.399,-1.629390029431587,2.2008602322126023e-07,0.8103961112892487
0.4,-1.6363036431112872,2.2972607305289716e-07,0.8095531860593318
0.401,-1.6431602497199103,2.397752952783846e-07,0.8087592664129278
0.402,-1.64997019044627,2.502226061140875e-07,0.8080112416411782
0.403,-1.6567283089762783,2.610803933849332e-07,0.807311932694596
0.404,-1.6634387501120054,2.7232060263817787e-07,0.8066601167770331
0.405,-1.670105675314616,2.839882971233257e-07,0.8060560948336317
0.406,-1.6767314090175314,2.9602841063538116e-07,0.8054991288402115
0.407,-1.683311179042456,3.0849954603078826e-07,0.804991931721601
0.408,-1.6898534537776166,3.213463686141725e-07,0.8045321474999528
0.409,-1.696355114747559,3.346033583824035e-07,0.8041216519740901
0.41,-1.7028231817387371,3.482484122281362e-07,0.8037592522531609
0.411,-1.7092573215422653,3.623169605026286e-07,0.8034458522172571
0.412,-1.7156600749151096,3.76793983504308e-07,0.8031816387777351
0.413,-1.7220355887052468,3.917079291224653e-07,0.8029662310627335
0.414,-1.7283873692553129,4.070599614773857e-07,0.8028007501814298
0.415,-1.7347193776351342,4.228580072083034e-07,0.8026840488012568
0.416,-1.7410297205031073,4.391406829876336e-07,0.8026182336731792
0.417,-1.747329053057588,4.5593371716612753e-07,0.8026013301658507
0.418,-1.7536192337930545,4.73241103000786e-07,0.8026337287304675
0.419,-1.7598980994801037,4.910947734021705e-07,0.8027170315299157
0.42,-1.7661746340993378,5.095092935084593e-07,0.8028486125917516
0.421,-1.7724469634843953,5.285002681430154e-07,0.8030304299622666
