idx,gt_amp,ours_amp,LPA_amp
0,0.03529024301879056,0.03685021331503804,0.01578569
1,0.03655093008995561,0.03802988671927076,0.01632402
2,0.03776649159878078,0.039157817546398695,0.016862616
3,0.038933063600664036,0.040231094197599675,0.017396022
4,0.04004690087667703,0.04124693189793137,0.017919412
5,0.04110439644592427,0.04220268906462511,0.018428557
6,0.04210210280507369,0.04309587411337285,0.018919753
7,0.04303675461436144,0.04392418363026768,0.019389827
8,0.04390529259636844,0.04468547892588412,0.019836046
9,0.044704888450730666,0.04537785033016893,0.020256162
10,0.045432970617201904,0.04599959775948016,0.020648321
11,0.04608725074325466,0.04654926787326498,0.02101107
12,0.046665750732328475,0.04702565460525912,0.021343343
13,0.04716683026603686,0.04742783627853362,0.021644443
14,0.04758921470878066,0.04775518294277104,0.021914022
15,0.04793202331647303,0.04800738602333052,0.022152074
16,0.048194797682177534,0.04818441931063736,0.022358892
17,0.048377530359575975,0.048286641705026466,0.022535102
18,0.048480693608853986,0.04831477264731174,0.02268159
19,0.048505268206559156,0.04826989501000314,0.02279952
20,0.048452772247975645,0.04815350936112575,0.022890292
21,0.048325289843017635,0.04796752278450451,0.0229555
22,0.04812549955842951,0.047714288330090185,0.022996912
23,0.0478567023821232,0.047396602427983325,0.023016436
24,0.04752284886947819,0.04701775859166785,0.023016062
25,0.04712856496366533,0.0465815293798994,0.022997811
26,0.046679175747526086,0.04609222960391749,0.02296369
27,0.04618072606665824,0.04555470327418876,0.022915637
28,0.04563999654565821,0.04497437032860603,0.022855451
29,0.04506451298889691,0.04435723046691471,0.02278475
30,0.044462546509741546,0.043709901722725555,0.022704892
31,0.043843100981494056,0.04303960776263091,0.022616925
32,0.04321588359318942,0.04235422497564322,0.022521555
33,0.04259125351284369,0.0416622466262935,0.022419088
34,0.04198014306041882,0.0409728064947582,0.022309393
35,0.0413939455966204,0.04029562916229718,0.022191895
36,0.040844364836414966,0.03964098882932057,0.022065572
37,0.040343221833190085,0.03901961618787806,0.021928959
38,0.039902218754483625,0.03844261043038966,0.02178018
39,0.039532662934267285,0.037921247190623175,0.021616982
40,0.03924516038238199,0.03746677479940757,0.02143677
41,0.03904929434902103,0.0370902640543041,0.021236775
42,0.03895331056872743,0.03680216380556872,0.021014016
43,0.03896383496312524,0.03661209813438607,0.020765489
44,0.03908565037619021,0.036528530949160525,0.02048823
45,0.03932155537708393,0.03655847339060674,0.020179493
46,0.039672320322590576,0.03670722430908368,0.019836877
47,0.040136744952718705,0.036978217098076395,0.019458484
48,0.04071180996879027,0.03737290186015312,0.01904314
49,0.04139290476496432,0.03789080335392416,0.018590624
50,0.042174106703294176,0.03852959391875665,0.018101905
51,0.043048484934616986,0.03928530616710749,0.017579515
52,0.04400840349729358,0.040152558627496844,0.017027931
53,0.04504580312978204,0.04112484354166064,0.016454058
54,0.04615244741352251,0.04219477583250406,0.015867839
55,0.04732012514590637,0.043354379270170766,0.015282914
56,0.0485408062681739,0.04459527189801117,0.014717371
57,0.04980675276388054,0.045908886053197914,0.014194375
58,0.05111058862732278,0.04728657928000765,0.013742484
59,0.05244533446163377,0.04871976452892186,0.01339514
60,0.053804412800447954,0.050199909929641066,0.013188909
61,0.05518163016277731,0.051718658690430096,0.013160046
62,0.05657114140842212,0.05326778733877603,0.013339645
63,0.05796740135283274,0.05483921793611697,0.013748826
64,0.059365107951014025,0.05642500038687427,0.014395632
65,0.060759140740748355,0.05801728102563183,0.015275112
66,0.06214449767823573,0.05960829355987,0.016371999
67,0.06351623301167313,0.06119031295814548,0.017664725
68,0.06486939841413226,0.06275564753759365,0.019129043
69,0.06619898922429332,0.06429661061613387,0.020740587
70,0.0674998973091446,0.06580550845530979,0.022476258
71,0.06876687175550787,0.06727465020984656,0.02431484
72,0.0699944883091219,0.06869626400854574,0.026236916
73,0.0711771282063009,0.07006262313224945,0.028224858
74,0.07230896678217678,0.07136598134641665,0.030262487
75,0.0733839719918685,0.07259859857169838,0.032334816
76,0.07439591274880063,0.07375277527456454,0.03442783
77,0.0753383767708075,0.07482087365086111,0.036528304
78,0.0762047974327099,0.07579535584942496,0.03862371
79,0.07698848895647106,0.07666881685345797,0.040702075
80,0.07768268912878648,0.07743403817784163,0.04275196
81,0.07828060862209928,0.07808402105759117,0.04476239
82,0.07877548590862594,0.0786120430980253,0.046722896
83,0.07916064669722216,0.0790117013405458,0.048623458
84,0.0794295667882389,0.07927697239035504,0.050454546
85,0.07957593722981039,0.07940225188135665,0.052207142
86,0.07959373066780721,0.07938242300456508,0.053872775
87,0.07947726780838071,0.07921289260270602,0.055443563
88,0.07922128295403412,0.07888963729300966,0.05691217
89,0.0788209876290801,0.07840927309216872,0.05827196
90,0.07827213137604627,0.07776905882013466,0.05951691
91,0.07757105887929891,0.07696697549365898,0.06064177
92,0.07671476265449254,0.0760017381918316,0.061641943
93,0.07570093063151014,0.07487282835359174,0.06251361
94,0.07452798805390005,0.07358054105096866,0.063253745
95,0.07319513321959512,0.07212599117580955,0.0638601
96,0.071702366696748,0.07051110400171615,0.064331226
97,0.07005051376656456,0.06873873850421336,0.064666435
